AdoptionSpeed,MaturitySize,FurLength,Dewormed,Vaccinated,Sterilized,Health,Fee,Age
1,1,1,2,2,2,1,0,1
4,2,1,2,2,2,1,0,3
1,3,1,3,3,3,1,0,2
3,1,1,2,2,2,1,0,0
2,2,1,2,2,2,1,20,2
2,3,1,1,3,2,1,0,9
3,2,2,1,2,2,2,0,2
4,2,1,3,3,3,1,0,5
3,2,2,2,2,2,2,0,6
3,2,1,1,1,2,1,200,3
3,3,2,1,1,2,1,0,11
2,2,1,2,2,2,1,0,2
1,2,1,2,2,2,1,0,1
3,2,1,1,1,1,1,0,12
3,2,1,1,1,2,1,100,3
3,2,1,2,2,2,1,0,3
3,3,2,1,1,2,1,0,3
4,2,1,2,2,2,1,0,17
2,2,1,2,2,2,1,0,1
4,2,1,2,2,2,2,0,12
2,1,1,1,1,2,1,0,2
2,2,3,1,1,2,1,300,3
4,2,2,1,2,2,1,0,6
4,1,1,1,1,2,1,0,2
3,2,2,1,1,2,1,0,2
2,2,1,1,1,2,1,0,8
1,1,2,3,3,3,1,0,12
4,2,2,2,2,2,1,0,3
1,2,2,1,1,2,1,0,3
2,3,3,1,2,2,1,0,20
2,2,3,3,3,3,1,0,6
3,1,1,2,2,2,1,0,1
2,2,1,1,1,2,1,0,1
3,2,1,1,1,2,1,0,2
1,1,1,2,2,2,2,0,3
1,1,1,2,2,2,1,0,1
3,2,2,1,2,2,1,0,2
3,2,2,2,2,2,1,0,7
4,2,1,2,1,2,1,100,2
3,3,1,1,1,2,1,0,3
2,1,1,2,2,2,1,0,3
2,1,1,1,1,1,1,0,12
3,1,1,2,2,2,1,0,2
2,2,1,1,1,2,1,0,3
3,2,1,1,1,2,1,0,1
1,2,1,3,3,2,1,0,2
4,2,1,3,3,3,1,0,3
3,2,2,2,2,2,1,0,2
1,2,2,1,2,2,1,0,1
2,2,2,1,1,3,1,250,2
3,1,1,2,2,2,1,0,1
4,2,1,2,2,2,1,0,2
1,2,1,1,1,2,1,0,2
2,1,2,1,1,2,1,0,2
4,2,2,2,2,2,1,0,4
1,2,2,2,2,2,1,0,1
2,2,2,2,2,2,1,0,2
2,2,1,1,2,2,1,0,2
1,2,1,1,1,2,1,0,8
2,2,1,1,1,1,1,0,3
2,2,2,1,1,2,1,200,3
3,2,2,2,2,2,1,0,2
2,2,2,3,3,2,1,0,3
2,2,1,1,1,2,1,0,2
3,2,2,1,1,1,1,0,72
1,2,2,2,2,2,1,0,2
2,2,1,3,1,3,1,5,2
1,2,3,3,3,1,1,0,24
1,2,1,1,2,2,1,30,6
1,3,2,1,3,3,1,0,2
4,2,2,3,3,3,1,0,12
0,2,2,1,1,2,1,0,24
3,2,1,1,2,2,1,80,3
4,2,2,1,1,1,1,10,33
1,2,1,1,1,1,1,0,30
4,1,1,1,2,2,1,50,1
3,2,1,1,1,2,1,0,3
4,1,1,1,1,2,1,0,12
2,2,1,2,2,2,1,0,3
4,2,1,3,3,3,1,0,8
2,1,1,1,1,1,1,0,84
3,2,2,2,2,2,1,0,4
2,2,1,1,2,2,1,0,2
4,2,1,1,1,2,1,0,12
4,2,2,3,3,1,1,0,5
2,1,3,1,1,1,1,0,60
4,1,1,1,1,1,1,0,42
0,1,1,2,2,1,1,0,0
3,2,2,2,2,3,1,0,1
3,2,1,1,1,2,1,50,4
4,2,2,1,1,2,1,0,48
4,3,2,2,2,1,1,0,20
2,3,1,1,1,1,1,0,84
4,3,1,1,1,1,1,0,84
2,2,1,2,2,2,1,0,1
2,3,2,3,3,1,1,0,72
4,2,2,1,1,2,1,0,7
3,2,1,1,1,2,2,0,5
1,2,2,2,2,2,1,80,3
3,3,1,3,3,1,1,0,60
2,2,1,1,1,2,1,0,1
4,2,2,3,3,1,1,0,2
4,2,2,3,3,3,1,0,2
3,1,1,2,2,2,1,0,3
1,2,2,1,2,3,1,0,2
1,2,1,2,1,2,1,0,2
2,2,2,1,1,2,1,0,3
0,3,3,2,2,2,1,25,1
3,2,1,2,2,2,1,0,0
1,2,1,2,2,2,1,0,2
4,1,1,2,2,2,1,0,2
3,2,1,1,1,1,1,0,4
1,2,2,2,2,2,1,0,1
4,2,1,1,1,1,1,0,48
1,2,1,1,1,1,1,0,24
1,2,1,2,2,2,1,0,2
1,2,2,1,2,2,1,0,3
3,2,1,1,1,1,1,0,5
4,2,1,3,3,3,1,0,1
3,2,1,2,2,2,1,0,0
4,2,1,1,1,1,1,0,12
1,2,1,3,2,2,1,0,2
4,2,2,2,2,2,1,0,3
4,2,1,1,2,1,1,0,9
1,3,2,3,3,2,1,0,3
3,2,2,1,1,2,1,50,3
3,2,2,1,1,2,1,0,4
2,2,2,1,1,2,1,0,3
4,1,1,1,2,1,1,0,24
4,2,2,2,2,2,1,0,2
4,2,1,3,3,2,1,50,24
3,2,1,1,2,2,1,0,6
4,2,1,1,1,1,1,0,60
3,2,1,1,1,2,1,0,8
1,2,1,1,1,2,1,0,5
2,2,2,1,1,2,1,0,4
1,3,3,2,2,2,1,0,10
2,1,1,3,3,3,1,0,3
2,2,2,1,1,2,1,0,3
2,1,1,2,2,2,1,0,3
3,2,2,1,2,2,1,0,3
4,2,1,3,3,3,1,0,5
1,1,2,3,3,3,1,0,2
4,2,2,2,2,2,1,0,8
4,2,1,2,2,2,3,0,24
4,1,1,2,2,2,1,0,4
1,2,2,2,2,2,1,0,3
4,2,1,1,1,1,1,100,5
3,1,1,2,2,2,1,0,2
4,2,2,3,3,3,1,0,24
2,2,2,2,2,2,1,0,3
2,1,2,2,2,2,2,0,1
3,1,2,2,2,2,1,0,1
4,2,1,1,1,2,1,0,5
1,2,2,2,2,2,1,0,7
3,3,2,2,2,1,1,0,6
3,2,2,2,2,2,1,25,2
2,2,1,2,2,2,1,0,1
2,2,2,2,2,2,1,0,1
4,2,1,3,2,3,1,0,3
4,1,2,2,2,3,1,0,1
1,1,1,1,1,2,1,0,3
4,2,2,2,2,2,1,0,2
2,2,1,1,2,2,1,0,3
3,2,1,1,2,1,1,0,7
4,2,1,1,1,3,1,0,12
1,2,2,1,1,2,1,0,2
2,2,1,3,3,2,1,0,3
2,2,1,1,2,2,1,0,2
4,2,2,1,1,1,1,0,6
1,2,1,2,2,2,1,0,1
4,2,1,3,3,3,1,0,5
3,2,1,1,1,1,1,0,75
1,1,2,2,2,2,1,0,2
2,2,2,2,2,2,1,0,6
1,2,1,2,2,2,1,0,2
2,2,1,1,2,1,1,0,2
4,2,2,1,2,2,1,0,12
2,1,1,1,1,2,1,0,2
3,2,2,1,1,3,1,0,84
4,1,1,1,1,2,1,50,4
3,2,1,3,3,3,1,0,24
3,2,2,1,1,2,1,150,3
2,3,2,2,2,2,1,0,3
1,1,2,2,2,2,1,0,2
2,1,1,1,1,2,1,0,2
2,2,1,2,2,2,1,1,2
3,2,1,3,3,2,1,100,4
4,3,1,3,3,3,1,0,36
2,1,2,1,1,2,1,0,2
1,2,1,2,2,2,1,0,1
1,3,3,1,3,2,1,50,24
1,1,2,1,1,1,1,0,4
4,2,2,2,2,2,1,0,2
2,1,1,1,1,1,1,100,36
1,3,2,3,3,3,1,0,24
1,1,2,2,2,2,1,0,2
2,3,1,3,3,1,1,0,10
1,2,1,1,2,2,1,0,1
4,1,1,2,2,2,1,0,5
4,2,1,2,2,2,1,0,1
3,2,1,2,2,2,1,0,12
3,2,1,1,2,2,1,0,4
4,2,1,2,2,2,1,0,2
4,2,1,1,1,2,1,0,2
4,1,1,1,2,1,1,0,30
1,2,1,1,1,2,1,50,3
1,2,2,2,2,2,1,100,4
4,2,1,1,1,1,1,0,24
3,1,1,1,2,2,1,0,4
2,1,1,2,2,2,1,0,2
2,2,1,1,2,2,1,0,7
4,2,2,3,3,3,1,0,12
4,3,1,1,1,2,1,0,3
2,2,1,3,3,2,1,0,12
0,2,2,2,2,2,1,0,12
1,2,2,2,2,2,1,0,2
3,2,1,2,2,2,1,0,2
2,1,3,1,1,1,1,200,108
3,3,2,1,1,2,1,0,12
4,2,1,2,2,2,1,0,3
3,1,1,1,2,1,1,0,5
3,2,1,1,1,2,1,0,6
1,2,2,2,2,2,1,0,1
4,1,1,2,2,2,1,0,1
4,2,2,2,2,2,1,0,3
4,2,1,1,1,1,1,0,7
1,3,3,2,2,3,1,100,8
2,2,2,1,1,2,1,0,4
2,2,2,1,2,2,1,0,2
4,1,1,3,3,3,1,688,3
3,3,2,1,2,1,1,30,4
3,2,2,1,1,1,1,0,7
1,2,2,1,1,2,1,0,2
1,2,2,2,2,2,1,1,1
2,1,2,2,2,2,1,0,2
2,2,2,2,2,2,1,20,1
3,2,2,2,2,2,1,0,6
4,2,1,2,2,2,1,0,16
2,2,1,2,2,2,1,0,1
3,1,3,2,2,2,1,0,2
2,2,2,3,3,1,1,0,1
3,2,2,2,2,2,1,0,1
4,3,1,1,1,1,1,0,95
1,2,1,1,1,1,1,0,16
3,2,1,3,3,2,1,0,1
3,2,1,1,1,2,1,0,1
4,2,1,1,1,1,1,0,18
4,2,1,1,1,1,1,50,36
1,2,1,1,1,2,1,0,5
4,2,1,3,3,3,1,0,0
2,1,1,2,2,2,1,0,2
4,2,1,2,2,2,1,0,3
3,1,1,1,3,2,1,0,2
4,3,1,2,2,2,1,0,24
1,1,2,2,2,2,1,0,2
1,2,1,2,2,2,1,10,2
2,2,1,3,3,2,1,0,3
3,2,1,1,2,2,1,0,1
1,2,1,1,2,2,1,30,3
1,1,1,1,1,2,1,0,5
2,2,1,1,1,1,1,0,5
2,2,2,2,2,2,1,0,1
4,3,1,1,1,1,1,100,3
2,2,1,1,1,2,1,0,12
2,2,1,1,1,2,1,0,1
2,2,2,1,1,1,1,0,7
1,2,2,1,1,2,1,0,2
3,2,1,1,1,1,1,0,8
4,1,1,2,2,2,1,0,1
3,2,1,2,2,2,1,0,3
4,1,1,2,2,2,1,0,1
4,2,1,1,3,1,1,0,2
4,2,1,1,1,3,1,0,4
4,2,2,1,1,2,1,0,6
4,2,1,2,2,2,1,0,2
4,2,1,1,1,1,1,100,12
4,2,2,1,1,1,1,100,12
4,1,1,1,1,1,1,0,2
3,2,1,1,1,1,1,100,11
4,2,2,1,1,3,1,100,3
4,2,1,2,2,1,1,0,12
2,2,2,1,1,2,1,0,2
2,3,1,1,1,1,1,100,48
2,2,1,2,2,2,1,50,18
2,3,1,1,1,1,1,0,12
1,2,2,1,1,2,1,0,3
4,2,2,2,1,2,1,40,2
2,2,1,1,2,2,1,0,5
3,2,1,1,1,1,2,0,9
0,1,3,1,1,2,1,0,13
1,1,3,3,3,3,1,0,12
4,1,1,3,3,2,1,0,2
1,1,1,2,2,2,1,0,1
4,2,1,1,2,2,1,0,2
2,2,2,1,1,2,1,0,7
4,2,2,3,2,1,1,0,7
2,1,3,1,1,1,1,300,48
3,2,1,1,1,2,1,10,15
2,2,2,1,1,2,1,0,2
4,2,1,3,3,3,1,0,6
1,1,2,1,1,1,1,0,36
1,2,2,1,2,2,1,0,2
3,2,1,1,2,1,1,0,1
2,2,2,1,2,1,2,100,6
3,2,2,1,2,2,1,0,4
2,2,1,1,1,1,1,0,48
1,1,2,2,2,2,1,150,2
4,2,1,1,1,2,1,0,12
4,2,1,1,1,2,1,0,7
4,2,1,1,1,3,1,0,29
1,2,1,2,2,2,1,0,1
1,2,2,1,1,1,1,2,30
4,2,1,1,2,1,1,0,3
4,2,2,1,1,1,1,0,20
0,2,1,1,1,3,1,0,11
2,2,1,2,2,2,1,0,1
3,2,1,1,1,2,1,0,3
1,2,2,2,2,2,1,0,4
4,2,2,1,1,1,1,0,24
4,1,2,1,1,1,1,0,72
3,1,1,1,1,2,1,0,3
1,1,2,1,1,1,1,0,12
2,1,1,1,1,2,1,0,2
3,2,1,1,2,2,1,0,2
0,2,1,1,3,1,1,0,5
2,2,1,1,3,3,1,0,5
3,2,1,2,2,2,1,0,0
4,2,2,2,2,2,1,0,3
2,2,1,2,2,2,1,0,2
1,1,1,1,1,2,2,0,120
1,2,2,2,2,2,1,0,2
1,2,1,1,2,2,1,0,2
4,2,1,1,1,1,1,0,8
2,2,2,1,1,2,1,50,3
3,2,2,1,1,1,1,100,12
4,2,1,2,2,2,1,0,3
2,2,2,1,2,2,1,0,2
3,2,2,1,2,2,1,0,10
2,2,1,2,2,2,1,0,3
2,2,1,2,2,2,1,0,1
1,2,1,1,2,2,1,0,2
2,2,1,1,2,1,1,0,36
2,2,1,1,2,2,1,0,1
0,2,1,2,2,2,1,0,2
4,2,1,1,1,1,1,100,15
2,2,1,1,1,1,1,0,6
4,2,2,2,1,2,1,40,1
3,2,3,3,3,2,1,0,36
2,2,1,2,2,2,1,0,0
1,1,1,1,1,2,1,0,4
1,3,1,1,1,1,1,0,24
1,2,2,1,1,2,1,0,2
2,1,2,2,2,2,1,100,1
3,2,1,2,2,2,1,0,36
0,1,3,2,2,2,1,0,1
2,2,1,2,2,2,1,0,1
3,2,2,1,2,2,1,100,3
1,2,1,1,3,3,1,0,24
2,3,1,1,2,2,1,0,1
2,2,1,2,2,2,1,0,1
3,2,1,1,1,1,1,0,60
2,2,1,2,2,2,1,20,1
2,1,2,1,3,2,1,0,2
2,2,1,2,2,2,1,0,1
1,2,2,1,2,2,1,0,1
4,2,1,1,1,1,1,0,48
2,2,1,2,2,2,1,0,2
3,1,1,3,3,2,1,0,0
1,2,2,1,2,1,1,0,12
4,2,1,3,3,2,1,0,7
3,2,1,3,3,3,1,0,3
4,2,2,1,1,1,1,0,16
2,1,1,1,1,2,1,0,3
4,2,1,2,2,2,1,0,2
2,2,1,1,2,2,1,0,5
4,1,1,1,1,1,1,0,42
1,2,2,3,3,3,1,0,3
0,2,1,2,2,2,1,0,3
4,2,1,2,2,2,1,0,3
4,1,1,2,2,2,1,0,1
0,2,2,1,1,2,2,0,23
1,1,2,1,1,2,1,0,2
3,1,2,1,1,3,1,0,12
3,2,1,1,2,2,1,0,2
2,1,2,2,2,2,1,0,2
1,1,1,1,1,2,1,0,3
4,2,2,1,1,1,1,0,31
1,2,1,1,2,2,2,0,1
1,1,2,2,2,2,1,0,3
4,2,2,3,3,2,1,0,1
3,2,1,1,1,1,1,0,2
1,2,1,2,1,2,1,100,2
4,2,2,2,2,2,2,0,1
4,2,2,1,1,1,1,0,24
1,2,1,1,1,2,1,0,13
3,2,1,1,1,2,1,0,108
4,2,1,1,1,2,1,30,2
1,2,1,1,1,1,1,0,5
4,2,2,3,3,3,3,0,12
4,3,1,1,1,1,1,0,6
2,1,2,2,2,2,1,0,2
3,2,1,1,3,2,1,0,3
2,2,1,2,2,2,1,0,2
1,1,1,2,2,2,1,0,3
3,1,1,1,1,2,1,0,1
3,1,2,1,3,2,1,0,24
2,2,2,2,1,2,1,0,3
2,2,2,1,1,2,1,0,60
3,3,1,2,2,2,1,0,1
4,1,2,2,2,2,1,0,2
4,2,2,3,3,3,1,0,12
4,2,1,1,2,2,1,50,3
1,1,1,1,1,2,2,0,36
4,3,1,1,1,1,1,0,12
1,2,2,1,1,2,1,0,49
3,1,3,2,2,2,1,200,3
0,1,1,3,3,2,1,0,2
3,2,1,1,2,2,1,0,3
3,2,2,1,2,2,1,0,2
4,1,1,1,1,1,1,0,7
3,2,1,1,2,2,1,0,3
4,1,1,2,2,2,2,0,3
2,2,1,2,2,2,1,0,4
1,1,2,1,3,1,1,0,6
4,2,1,1,2,3,1,0,4
2,2,1,3,3,3,1,0,3
4,2,1,3,1,3,1,0,2
2,2,1,1,1,1,1,0,1
4,2,2,1,1,1,1,0,12
0,2,1,1,1,1,2,0,53
4,2,2,3,3,2,1,0,2
4,2,2,1,1,1,1,0,12
3,2,1,3,3,3,1,0,24
2,3,1,1,1,1,1,0,8
4,2,2,3,3,3,1,0,2
2,3,1,1,2,2,1,50,2
2,1,1,2,2,2,1,0,5
4,2,1,1,2,3,1,0,1
1,1,2,2,2,2,1,0,2
2,2,1,2,2,2,1,0,1
4,2,2,1,1,1,1,0,24
3,2,1,3,3,3,1,0,12
4,3,2,1,3,2,1,0,48
2,2,1,2,2,2,1,0,4
4,2,2,2,2,2,1,0,1
2,2,2,1,1,1,1,0,24
1,1,1,2,2,2,1,0,1
1,1,1,3,3,3,1,0,1
3,2,2,2,2,2,1,0,2
1,2,1,1,1,2,1,50,1
1,3,2,1,1,2,1,0,4
3,2,1,1,1,1,1,0,11
3,1,1,2,2,2,1,0,4
4,2,1,1,1,1,1,0,8
2,2,1,2,2,2,1,0,5
1,2,2,2,2,2,1,0,3
2,2,1,1,1,2,1,0,2
4,2,2,2,2,2,1,0,6
2,2,2,1,2,2,1,0,2
1,2,1,1,2,2,1,0,2
3,2,1,1,1,2,1,0,2
3,2,2,1,1,2,1,0,2
3,2,1,1,2,2,1,0,2
3,2,1,1,1,1,2,0,24
3,1,1,2,2,2,1,0,1
2,2,2,1,1,2,2,0,2
2,2,1,1,1,2,1,100,84
1,1,1,2,2,2,1,0,1
3,2,1,1,2,2,1,0,1
1,2,1,1,3,3,1,0,12
2,2,1,3,3,3,1,0,3
2,2,2,2,2,2,1,0,6
4,2,1,1,1,3,1,0,4
2,2,1,1,2,1,1,0,6
2,1,2,1,2,1,1,150,12
4,1,2,1,1,1,1,0,60
2,2,1,1,1,2,1,0,12
2,2,1,3,2,2,1,0,1
1,1,1,1,2,2,1,30,2
4,2,2,1,3,1,1,0,21
3,2,1,1,1,1,2,0,12
4,2,1,2,2,3,1,0,3
2,2,1,1,1,2,1,0,3
3,2,1,3,3,3,1,0,4
0,1,2,2,2,2,1,0,2
4,1,1,1,1,1,1,50,3
4,2,2,2,2,2,1,0,2
2,1,2,3,3,3,1,0,54
2,2,1,1,2,2,1,0,1
2,3,1,1,2,2,1,0,1
1,1,3,1,1,1,1,0,108
1,2,1,2,2,2,1,0,2
1,2,1,1,1,2,1,0,5
2,2,2,2,2,2,1,0,1
4,2,2,2,2,2,1,0,3
2,2,2,2,2,2,1,0,2
1,2,1,1,2,2,1,0,3
2,1,1,2,2,2,1,0,4
4,2,1,2,2,2,1,0,6
1,2,2,2,2,2,1,0,1
1,2,1,1,2,2,1,0,2
3,2,1,1,1,1,1,0,12
3,2,2,1,1,2,1,0,6
2,2,1,3,3,3,1,0,6
2,2,1,1,1,2,1,0,3
1,2,1,1,1,2,1,0,3
1,2,1,1,1,2,1,0,2
3,3,2,2,2,2,1,0,1
1,2,1,1,2,2,1,30,2
1,2,1,1,1,3,1,0,4
1,2,2,2,2,2,1,0,3
3,2,2,3,3,2,1,0,5
4,3,2,2,2,2,1,0,1
4,2,1,1,1,1,1,160,6
3,2,1,1,1,1,1,0,6
4,2,3,1,1,1,1,0,36
2,2,1,1,1,2,1,0,12
1,2,2,1,1,2,1,0,2
2,2,1,2,1,1,1,50,80
4,1,1,2,2,2,2,0,2
4,1,2,2,2,2,1,50,13
1,2,3,2,2,2,1,0,24
2,2,2,1,1,1,1,0,8
2,3,1,1,1,1,1,250,48
2,3,2,1,2,2,2,0,2
4,2,2,1,1,2,1,0,2
1,2,1,2,2,2,1,0,6
2,2,2,2,2,2,1,0,1
4,2,1,1,1,1,1,0,20
1,2,2,2,2,2,1,0,60
3,2,2,2,2,2,1,0,2
2,2,1,1,2,2,1,0,1
3,1,1,2,2,2,1,0,1
2,2,1,2,2,2,1,0,2
4,1,1,2,2,2,1,0,1
3,2,1,3,3,3,1,0,2
1,2,2,2,2,2,1,0,2
3,2,1,3,2,2,1,0,3
3,1,1,1,1,1,1,0,2
4,2,1,1,1,1,1,0,5
2,2,1,1,2,2,1,0,2
4,2,2,2,2,2,1,0,2
3,2,1,3,3,2,1,0,2
1,2,1,1,2,2,1,0,3
3,1,2,2,2,2,1,0,2
2,2,2,1,1,2,1,0,2
1,1,1,2,2,2,1,0,2
1,3,3,1,2,2,1,50,3
0,1,3,2,2,2,1,0,3
3,2,1,1,2,2,1,0,5
1,2,2,1,1,2,2,0,3
4,2,1,1,1,1,1,0,6
4,1,1,1,2,2,1,0,2
2,2,1,1,1,1,1,0,9
1,1,2,2,2,2,1,0,1
4,3,1,1,2,1,1,0,12
2,2,2,1,1,2,1,0,12
3,2,1,1,2,2,1,90,2
4,1,1,2,1,1,1,100,5
4,1,1,1,1,2,1,0,48
3,2,1,2,2,2,1,0,3
4,1,1,2,2,2,1,30,6
1,1,1,2,2,2,1,0,1
4,2,2,3,3,3,1,0,4
3,2,1,2,2,2,1,0,1
2,1,2,2,2,2,1,0,2
3,2,1,2,2,2,1,0,1
4,2,1,2,2,2,1,0,24
3,2,1,2,2,2,1,10,4
3,2,1,1,1,2,1,0,3
1,2,1,1,1,1,1,0,15
3,2,2,2,2,2,1,0,1
0,2,1,3,3,3,2,0,2
1,2,1,1,1,2,1,0,4
2,2,1,1,1,2,1,0,2
3,2,1,1,1,1,1,0,4
3,2,2,2,2,2,1,0,2
4,2,1,1,1,3,1,0,12
3,2,1,1,1,2,1,0,22
3,4,1,1,1,2,2,0,12
3,2,2,1,1,1,1,0,12
2,2,2,2,2,2,1,0,9
2,1,1,3,3,3,1,0,12
2,1,1,1,2,2,1,0,1
1,2,2,1,1,2,1,0,1
3,2,2,1,1,1,1,0,11
4,1,1,3,3,3,1,0,2
1,2,2,2,2,2,1,0,2
2,1,3,3,3,3,1,300,18
3,2,1,2,2,2,1,0,0
4,2,1,1,1,1,1,0,36
2,2,2,1,2,2,1,0,2
1,2,1,3,1,3,1,50,2
2,2,1,1,1,2,1,0,3
2,2,2,1,1,2,2,0,3
2,1,1,1,2,2,1,0,3
3,2,1,2,1,2,1,0,2
1,2,1,1,1,1,1,50,63
4,2,1,1,1,3,1,0,2
4,2,1,1,1,1,1,0,84
1,2,1,2,2,2,1,0,2
3,1,2,2,2,2,1,0,2
1,2,1,1,1,1,1,0,24
3,2,1,1,1,2,1,100,2
4,2,1,3,3,3,1,0,12
2,2,1,1,2,2,1,0,1
3,2,1,1,2,2,1,0,4
1,2,3,3,3,3,1,0,1
4,1,1,3,3,3,2,0,2
4,3,1,1,1,1,1,0,6
3,2,2,1,1,2,1,0,2
4,2,3,2,2,1,1,0,1
1,1,1,2,2,2,1,0,1
4,2,2,2,2,2,1,0,2
2,2,1,2,2,2,1,0,3
4,2,1,1,2,2,1,250,12
3,2,1,2,2,2,1,0,1
4,2,1,3,3,3,1,0,12
2,2,2,2,2,2,1,0,4
4,1,2,1,1,1,1,300,12
2,2,2,2,2,2,1,0,12
1,1,1,1,1,2,1,270,3
4,3,2,1,3,2,2,0,36
3,1,3,2,2,2,1,250,2
4,2,1,2,2,2,1,0,4
1,2,1,1,1,2,1,0,2
3,2,1,3,3,2,1,0,1
3,2,1,1,1,1,1,30,29
3,3,1,2,2,2,1,0,2
2,2,1,2,2,2,1,0,1
2,2,2,1,3,1,1,0,5
3,1,2,1,1,1,1,200,36
2,2,2,3,3,3,1,50,65
4,2,2,1,1,1,1,0,14
3,3,3,2,2,2,1,0,1
1,2,2,1,1,2,1,0,1
2,2,2,2,2,2,1,50,1
2,2,1,2,2,2,1,0,2
4,2,2,1,1,1,1,0,36
4,2,1,1,3,1,1,0,12
2,2,1,2,2,2,1,0,1
4,1,2,2,2,2,1,0,2
4,1,1,2,2,1,1,0,3
4,2,2,1,1,2,1,0,6
4,3,3,1,1,2,1,0,96
3,2,1,1,2,2,2,0,2
1,2,2,3,3,3,1,0,3
2,2,1,2,2,2,1,0,2
1,2,1,2,2,2,1,0,1
4,3,2,1,1,1,1,0,17
1,2,2,3,3,3,1,0,3
1,1,2,2,2,2,1,0,1
4,1,1,3,3,3,2,0,12
3,2,2,1,2,1,1,0,6
1,2,2,2,2,2,1,0,1
4,1,1,1,1,2,1,0,6
3,2,1,2,2,2,1,0,1
1,2,2,2,2,3,1,0,2
4,2,2,3,1,2,1,0,1
2,2,1,2,2,2,1,0,3
1,2,1,1,1,2,1,0,4
3,2,1,1,1,2,1,0,2
1,2,1,1,1,2,1,0,7
3,2,1,2,2,2,1,0,2
2,2,1,2,2,2,1,0,1
4,2,1,3,3,3,1,0,6
3,1,2,1,1,2,1,0,24
4,2,2,3,3,1,1,0,8
3,3,2,2,2,2,1,0,5
4,2,2,3,3,3,2,0,120
2,3,1,1,1,2,1,600,2
2,2,1,2,2,2,1,0,4
1,2,1,2,2,2,1,0,2
3,2,2,1,1,1,1,0,3
1,2,1,1,1,3,1,200,2
3,1,2,2,2,2,1,0,2
2,2,1,2,2,2,1,0,1
1,2,1,1,2,2,1,0,2
3,2,2,2,2,2,1,0,2
0,2,1,2,2,2,1,0,3
1,2,1,1,2,2,1,50,1
4,1,1,1,1,1,1,0,5
3,1,1,1,1,1,1,50,24
2,3,2,1,2,2,1,0,18
2,1,1,2,2,2,1,0,2
1,2,3,3,3,3,1,0,3
1,1,2,3,1,3,1,0,3
1,2,1,2,2,2,1,0,1
2,3,1,1,1,2,1,0,15
3,2,1,1,1,1,1,0,8
2,1,2,1,1,2,1,0,60
2,1,1,3,1,2,1,100,96
3,2,1,1,1,1,1,0,12
2,2,1,1,2,2,1,0,3
4,2,2,1,2,2,1,150,5
2,2,1,1,2,2,1,0,2
2,1,1,1,2,2,1,0,2
2,1,1,3,3,1,1,0,2
3,2,1,1,2,2,1,0,5
4,2,2,2,2,2,1,0,0
2,2,1,3,3,2,1,0,3
4,1,1,2,1,2,1,0,12
1,2,3,1,1,2,1,0,17
2,2,2,2,2,2,1,0,2
4,2,1,3,3,3,2,0,9
2,2,2,1,2,2,1,0,1
3,1,1,1,2,2,1,0,4
2,2,2,1,1,2,1,0,3
2,1,1,1,3,3,1,0,3
1,2,2,2,2,2,1,0,1
1,2,1,3,3,2,1,0,5
4,2,1,1,1,2,1,100,3
2,2,2,2,2,2,1,0,2
4,3,2,3,3,2,1,0,4
4,2,3,1,1,1,1,0,2
2,1,1,2,2,2,1,0,2
2,2,2,1,1,2,1,0,2
2,3,2,1,1,2,1,1000,7
3,1,1,3,3,3,1,0,12
2,2,1,2,2,2,1,150,1
4,2,1,1,1,1,1,0,14
2,1,1,1,2,2,1,0,2
2,2,1,1,1,2,1,0,4
2,2,2,1,1,2,1,0,2
2,2,2,1,1,1,1,200,18
4,2,1,1,1,2,1,0,2
2,1,1,2,2,2,1,0,3
4,2,1,1,1,2,1,0,15
2,2,1,1,1,2,1,0,4
2,2,1,1,1,2,1,0,27
2,1,1,2,2,2,1,0,2
4,2,2,1,1,1,1,150,19
2,2,2,2,2,2,1,0,1
4,2,2,3,3,3,2,0,12
2,2,1,2,2,2,1,20,1
4,2,2,1,1,2,1,0,8
2,2,1,1,1,1,1,0,24
3,2,1,1,2,2,1,0,1
4,2,1,1,1,2,1,0,3
3,2,1,1,1,2,1,0,1
2,1,2,3,3,3,2,0,36
4,1,1,3,3,3,1,0,12
2,1,1,2,1,1,1,0,7
2,2,2,2,1,2,1,0,3
2,1,1,1,1,1,1,0,24
2,2,1,2,2,2,1,0,3
0,1,1,1,1,2,1,0,36
3,2,1,1,1,2,1,0,7
4,2,2,3,3,2,1,0,2
3,2,1,1,1,1,1,0,5
1,1,2,3,3,3,1,0,2
4,2,1,1,2,2,1,0,2
1,2,2,1,2,2,1,0,5
3,2,1,1,1,1,1,0,60
1,1,2,1,1,2,1,0,3
4,1,1,1,1,1,1,0,24
1,1,2,1,2,2,1,0,2
2,2,2,1,2,2,1,0,3
4,2,1,1,2,2,1,0,3
3,2,1,1,1,2,1,0,4
1,3,2,1,1,2,1,0,3
4,2,2,3,3,2,1,0,12
1,2,1,2,2,2,1,50,2
2,2,2,1,1,2,1,100,2
3,1,1,1,1,2,1,0,3
4,2,2,2,2,2,1,20,24
4,2,2,3,3,3,1,0,2
1,2,2,1,1,2,1,0,2
2,2,1,1,1,1,1,0,7
2,2,1,2,2,2,1,20,1
2,2,2,1,2,2,1,50,12
4,2,2,2,1,2,1,0,3
2,3,1,1,1,1,1,0,0
